codigo_da_postagem,texto_da_postagem,texto_do_comentario,link_comentario,nome_portal,sentimento
https://x.com/PortalHOTD/status/1967733671168971255,VENCEMOS O livro O Mundo de Gelo e Fogo agora será lançado pela e já entrou em prévenda na Amazon Lançamento dia 11112025,Finalmente,https://x.com/Emanuel_3672/status/1967748572620919104,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967733671168971255,VENCEMOS O livro O Mundo de Gelo e Fogo agora será lançado pela e já entrou em prévenda na Amazon Lançamento dia 11112025,Que merda acabei de comprar um livro aqui agora so próximo mes Deus ajude que esteja nesse valor,https://x.com/Gusyta3/status/1967736241300050096,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967735117721518393,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,https://x.com/PortalHOTD/status/1967735117721518393,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967735117721518393,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,Mas é igual por dentro pq por fora o preto é mais lindo,https://x.com/Nychdomal/status/1967799153163112553,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967735117721518393,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,Mesmo conteúdo com nova tradução e revisão certamente Ainda sem informações se terá algum conteúdo extra,https://x.com/PortalHOTD/status/1967911743784636865,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967735117721518393,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,A capa antiga era tão linda,https://x.com/nyra_darcyscrf/status/1967737576615448880,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967735117721518393,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,Leya como sempre surrando nas capas mesmo já falida,https://x.com/AvilaPedro_/status/1968026817933218181,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967735117721518393,Para quem não sabe este livro até então era uma raridade com exemplares usados chegando a custar 1000 reais esquerda meu exemplar antigo direita nova edição no valor de 18990 na prévenda,Tenho a original desde lançamento um dos meus preferidos e lindos,https://x.com/JChSCagnin/status/1968097070021214656,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Via,https://x.com/PortalHOTD/status/1967663234913358200,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Pq tanto tempo mdsssssss,https://x.com/kaio_albqq/status/1967662673203773564,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Quase 3 anos pra fazer um arroz e fritar um peixe,https://x.com/PortalHOTD/status/1967663952432861657,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Eu não vejo problema da produção demorar a finalizar uma série de tamanha magnitude O ruim é esperar muito tempo por algo decepcionante,https://x.com/Emanuel_3672/status/1967667320178036844,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Ainda assim acho que a demora não se justifica GOT também tinha produção cinematográfica e tinha lançamento de temporada todo ano,https://x.com/PortalHOTD/status/1967693189923606690,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,A HBO realmente não quer que HOTD ganhe o Emmy,https://x.com/QuinnChazelle/status/1967668904970555724,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,na minha casa ou na sua,https://x.com/masquebatche/status/1968019967963750660,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,ta brincando,https://x.com/ibelat15/status/1967696800720228438,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Vou já assistir a 2 temporada pois já esqueci tudo,https://x.com/ycpg/status/1967728732082409910,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,June is not bad,https://x.com/Jayluv504/status/1967698552135749802,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,duvido nada que a ultima temporada seja lançada só em 2030,https://x.com/hiwalls/status/1967790772050333904,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,,https://x.com/riqueaiala/status/1967683212119052597,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,a vai tomar no cu né 8 HORAS PRA V FAZER UM ARROZ E FRITAR UM PEIXE,https://x.com/JooWiz5/status/1967906554759553142,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Não creio que a HBO fará isso logo no meu níver,https://x.com/Pedroofthrones/status/1967677448495239267,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Os cara é foda bicho,https://x.com/ZanfaVive/status/1969730453457244275,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Essa cena valeu o filme inteiro,https://x.com/jlinzombie/status/1969557065124192690,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,morro com essa cena de modern family,https://x.com/fabyollaverass/status/1969558922500730886,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967662483856109963,URGENTE 3ª temporada de House of the Dragon deve estrear em JUNHO de 2026 segundo chefão da HBO House of the Dragon está cotada para retornar no início do verão americano de 2026 possivelmente em junho Via,Dog Você não entende que sou perigoso Opa leitinho,https://x.com/itimaliasof/status/1969551374204477679,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Para uma série ser elegível para concorrer ao Emmy no ano que a premiação vai ao ar ela precisa ser transmitida até maio HotD está prevista para junho,https://x.com/PortalHOTD/status/1967691908375007302,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,essa the pitt ai é boa memo vi ninguem falando sobre,https://x.com/wellingtonrube5/status/1967734150049509796,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,É ótima,https://x.com/PortalHOTD/status/1967735269077213457,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Não vai ganhar mesmo kkkkk mas talvez teremos Cavalheiro no próximo Emmy,https://x.com/elenlopes93/status/1967692888894304741,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,E ia ganhar no que Roteiro que não seria,https://x.com/__hnxnn/status/1967691980210840043,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Já sabemos que vai perder adm,https://x.com/euanandinhaa/status/1967691621971136796,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,não aguento que nós fãs somos os que mais zoamos com a série perdendo prestígio kkkkkkkkkk a gente bem cria de Daemon Targaryen rindo da desgraça,https://x.com/i_tas7/status/1967696873143341535,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Nem ia levar mesmo,https://x.com/JSHEILISH/status/1967693417234006136,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,hbo no mapa da fome pra 2027 então,https://x.com/mytargsricochet/status/1967694250918940829,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,isso se fosse indicada,https://x.com/gabrielmaycon41/status/1967701740096196799,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,eles irão investir mais em Lanternas eu acho hotd não está se saindo bem no Emmy,https://x.com/avastxn/status/1967716744782549489,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Não sei nada sobre cavaleiro dos sete reinos mas house of the dragon não tem condições nenhuma de ser uma carta na manga da HBO para grandes premiações kkk essa data muito provavelmente é só por uma questão de público msm deve ter alguma coisa haver com audiência e produção,https://x.com/Leonard09160503/status/1968355136839066006,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Menos uma vergonha ia perder,https://x.com/nandaa_liberato/status/1967737725303620017,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,e é pra gente ficar triste por acaso portal,https://x.com/thedragonchant/status/1967692887254241319,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,cartas na manga só passou vergonha nos últimos anos,https://x.com/gasturhee/status/1967796878524977426,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Ela não iria ganhar nada mesmo,https://x.com/garotos0litari0/status/1967700323331707126,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,nem se quisesse,https://x.com/drupendre/status/1967760017861513228,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Vai ser lanterns,https://x.com/nicsper023/status/1967693628220080194,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967691173394518365,A 3ª temporada de House of the Dragon NÃO concorrerá ao Emmy 2026 Com a s2 de The Pitt atual Emmy Winner série de drama em janeiro e a s3 de Euphoria prevista para marçojunho HoTD deve ser uma das cartas na manga da HBO para o Emmy 2027,Aposta de que Kakakak a casa do dragao nao vai ganhar nem po na cara de tao ruim que ta nao adianta gastar milhoes e o roteiro ta uma merda e nao seguir o livro,https://x.com/Gusyta3/status/1967692759424438479,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691908375007302,Para uma série ser elegível para concorrer ao Emmy no ano que a premiação vai ao ar ela precisa ser transmitida até maio HotD está prevista para junho,Para uma série ser elegível para concorrer ao Emmy no ano que a premiação vai ao ar ela precisa ser transmitida até maio HotD está prevista para junho,https://x.com/PortalHOTD/status/1967691908375007302,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967691908375007302,Para uma série ser elegível para concorrer ao Emmy no ano que a premiação vai ao ar ela precisa ser transmitida até maio HotD está prevista para junho,This is the biggest mistake Hotd needs to be aired before nominations so the hype would still on,https://x.com/FerasTG/status/1967989935375561154,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967663234913358200,Via,Via,https://x.com/PortalHOTD/status/1967663234913358200,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Via Casey Bloys para o,https://x.com/PortalHOTD/status/1967656414647816512,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Ai mdsss,https://x.com/JSHEILISH/status/1967656688112263242,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Que tenhamos uma boa adaptação,https://x.com/PortalHOTD/status/1967656959013986545,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Já vai hitar só por não ter a Alicent nessa série,https://x.com/euanandinhaa/status/1967655935771652477,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,A HBO está atrasadíssima no marketing dessa série,https://x.com/leotarg7/status/1967661888239702341,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Passar meu niver assistindo ao futuro ganhador do EMMY,https://x.com/Mil0DeCamps/status/1967687092902957489,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,E tomara que Hotd estreie antes de julho,https://x.com/meleysjj/status/1967657968213909706,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,acho que eu entendi pq a segunda temporada de hotd só lança no segundo semestre do ano que vem,https://x.com/Slayer05633/status/1967706116785312208,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,JANEIRO,https://x.com/gohaize/status/1967657607482785932,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,vai ser uma historia original ou adaptação,https://x.com/LWuizow/status/1967663297030918408,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,serao 8 eps entao provavelmente serie Lanterns chega em março ou abril,https://x.com/Eduhfarias97/status/1967658204021846425,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,o livro fala sobre oq,https://x.com/rehwaldgf/status/1967705624445354129,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Mds preciso ler o livro logo,https://x.com/eu4ndre/status/1967660104184107329,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,finalmente já era pra ter lançado,https://x.com/drupendre/status/1967667138841518320,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Finalmente uma série para assistir domingo à noite,https://x.com/syrax_targ/status/1967717388234919983,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Ainda bem alguma trailer previsto,https://x.com/Gusyta3/status/1967657382550573245,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,o livro que a gnt viu,https://x.com/yunjenius/status/1967667777155850511,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Nossa será que hotd vem em 2026 ainda então,https://x.com/jhonatanasher/status/1967660518048665931,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Então cadê o primeiro trailer,https://x.com/MarquerasM/status/1967658413049118947,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,dunk e who,https://x.com/jacyxta/status/1967691965467971888,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Finalmente,https://x.com/biatuitta_/status/1967741792515985682,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1967655726266077517,DATA CONFIRMADA A Knight Of The Seven Kingdoms série de Dunk e Egg estreará em JANEIRO de 2026,Ótimo,https://x.com/arthuurkizaemon/status/1967669409490887109,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1967656414647816512,Via Casey Bloys para o,Via Casey Bloys para o,https://x.com/PortalHOTD/status/1967656414647816512,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1966241907576811573,Game of Thrones T6E05,tem alguma relação com a realidade Kkkkk Varys é incrível,https://x.com/qhajalux/status/1966298761623437819,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1966241907576811573,Game of Thrones T6E05,Tanta expectativa pra essa dai e não deu em NADA,https://x.com/Doisbeto/status/1966353801507418507,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1966241907576811573,Game of Thrones T6E05,Dita por um eunuco ateu,https://x.com/Karagua78/status/1966277130125299866,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1966241907576811573,Game of Thrones T6E05,No final a Kivara estava certa rs,https://x.com/iRomuliin/status/1966288699987218534,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,A chance da Alicent ser a pessoa que vai envenenar o Aegon é bem grande,https://x.com/__hnxnn/status/1965446121754689918,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Também acho,https://x.com/PortalHOTD/status/1965446900116762980,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Aegon podiam fazer a boa e mandar o Sunfyre engolir as duas,https://x.com/syraxfyre/status/1965447231781408957,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Habla Spoiler E tem mais talvez a loucura da Alicent seja uma consequência do trauma depois de ver a Rhaenyra morrer,https://x.com/PortalHOTD/status/1965452757844066773,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,combina muito com o arco das duas na serie,https://x.com/Lucas71054372/status/1965446279431107022,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Sim na série o elo entre elas parece ser mais forte do q o elo com os próprios filhos e netos Tanto que depois de mortes elas continuam selando pactos secretos,https://x.com/PortalHOTD/status/1965446807972200826,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Agora que tu falou faz tanto sentido Que desgraça de roteiro dessa série,https://x.com/alexiakamiya/status/1965565656608493857,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Estou apenas teorizando mas pelo andar da carruagem não descarto mais nada,https://x.com/PortalHOTD/status/1965574590589202727,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965445174194307260,Spoiler Acho que quem vai assistir o Sunfyre matar a Rhaenyra e se desesperar não vai ser a Elinda nem o Aegon III vai ser a Alicent No livro ela não mede esforços para lutar pelo filho e vêlo no trono mas na série ela entrega a cabeça dele para sua eterna amiga,Não faz sentido ela fica presa em Kings Landing,https://x.com/JooPaul64675756/status/1965447208494661717,@PortalHOTD,negativo
